site	primer	treatment	id	distance	abundance
RyanCt	F04R22	Post	13062	0.0203757424763442	0.77465
RyanCt	F04R22	Post	9310	0.0117714839883066	0.8062
RyanCt	F04R22	Post	17452	0.0221566186571789	0.77465
RyanCt	F04R22	Post	37760	0.0253856184409145	2.2961
RyanCt	F04R22	Post	11046	0.0122361497988239	1.42125
RyanCt	F04R22	Post	16531	0.0220557569148222	0.8062
RyanCt	F04R22	Post	20774	0.02	0.77465
RyanCt	F04R22	Post	9225	0.0222310324269058	1.1774
RyanCt	F04R22	Post	21471	0.0171097873474633	0.77465
RyanCt	F04R22	Post	19611	0.0213552252471694	1.7053
RyanCt	F04R22	Post	17273	0.018458294628548	0.77465
RyanCt	F04R22	Post	2354	0.0228340931984938	0.8062
RyanCt	F04R22	Post	23297	0.0188070913929133	0.8062
RyanCt	F04R22	Post	8801	0.0221159382103832	0.8062
RyanCt	F04R22	Post	22899	0.0172987307801672	0.8062
RyanCt	F04R22	Post	25815	0.0244273270279947	0.8062
RyanCt	F04R22	Post	12029	0.016531990311884	0.77465
RyanCt	F04R22	Post	18394	0.0224606097732468	0.77465
RyanCt	F04R22	Post	19251	0.021962152823068	0.8062
RyanCt	F04R22	Post	5179	0.0206723104645969	0.77465
RyanCt	F04R22	Post	23326	0.0225119068146398	0.77465
RyanCt	F04R22	Post	15466	0.0115620056277885	7.418
RyanCt	F04R22	Post	38367	0.019787250781648	0.77465
RyanCt	F04R22	Post	5982	0.0147540983606557	0.8062
RyanCt	F04R22	Post	40558	0.0180023531605719	0.8062
RyanCt	F04R22	Post	5447	0.0214227919653772	0.77465
RyanCt	F04R22	Post	29931	0.0220410967671018	1.1774
RyanCt	F04R22	Post	26438	0.00439756187106092	1.6032
RyanCt	F04R22	Post	33255	0.0265731538676312	0.8062
RyanCt	F04R22	Post	40222	0.0052608677005223	1.7053
RyanCt	F04R22	Post	33224	0.0138266185121419	0.8062
RyanCt	F04R22	Post	8829	0.0220030789426942	0.8062
RyanCt	F04R22	Post	22218	0.0242027111369422	0.8062
RyanCt	F04R22	Post	40741	0.0150256758632276	0.8062
RyanCt	F04R22	Post	14415	0.0242585608088269	0.77465
RyanCt	F04R22	Post	35628	0.0073825195826773	4.0773
RyanCt	F04R22	Post	30037	0.0222760884614992	0.77465
RyanCt	F04R22	Post	18083	0.015503498851522	0.8062
RyanCt	F04R22	Post	25742	0.0146031273496949	1.8254
RyanCt	F04R22	Post	3528	0.023254232544544	0.77465
RyanCt	F04R22	Post	32933	0.0196917249277872	0.77465
RyanCt	F04R22	Post	19791	0.0194023689649352	0.8062
RyanCt	F04R22	Post	37932	0.020580040526849	0.8062
RyanCt	F04R22	Post	35469	0.0250703501377511	0.77465
RyanCt	F04R22	Post	15276	0.0129792159671859	1.1395
RyanCt	F04R22	Post	20755	0.0208339750255167	0.8062
RyanCt	F04R22	Post	13247	0.00787417839150637	3.6822
RyanCt	F04R22	Post	8643	0.0206498720764368	0.77465
RyanCt	F04R22	Post	24449	0.0223043017671122	1.1395
RyanCt	F04R22	Post	9926	0.0129120408461484	5.5925
RyanCt	F04R22	Post	4242	0.0255840924457284	0.8062
RyanCt	F04R22	Post	17857	0.0237298005854453	0.8062
RyanCt	F04R22	Post	10305	0.0231324844434653	0.77465
RyanCt	F04R22	Post	3721	0.0198099222794601	0.8062
RyanCt	F04R22	Post	6796	0.0197402384291943	0.77465
RyanCt	F04R22	Post	30262	0.0178378721513363	0.77465
RyanCt	F04R22	Post	10068	0.0197663971248877	0.77465
RyanCt	F04R22	Post	19588	0.0138463601390864	0.77465
RyanCt	F04R22	Post	38297	0.020983923913769	0.8062
RyanCt	F04R22	Post	13667	0.0245489013580273	0.8062
RyanCt	F04R22	Post	12500	0.0236111111111111	0.77465
RyanCt	F04R22	Post	21077	0.0152674858348483	0.8062
RyanCt	F04R22	Post	35344	0.021355617455896	0.77465
RyanCt	F04R22	Post	15103	0.0227394320085402	0.8062
RyanCt	F04R22	Post	33390	0.0220067060923045	0.8062
RyanCt	F04R22	Post	30366	0.0195413985433995	0.77465
RyanCt	F04R22	Post	18981	0.0102203370256911	0.77465
RyanCt	F04R22	Post	12325	0.0206942653353032	0.77465
RyanCt	F04R22	Post	10689	0.0139751552795031	0.8062
RyanCt	F04R22	Post	37893	0.0179577047401241	0.77465
RyanCt	F04R22	Post	13835	0.0206484877319387	0.77465
RyanCt	F04R22	Post	29659	0.0252951087700834	1.74835
RyanCt	F04R22	Post	7957	0.0122361497988239	1.42125
RyanCt	F04R22	Post	16762	0.0207052159523525	0.77465
RyanCt	F04R22	Post	3533	0.0208726492989032	4.275
RyanCt	F04R22	Post	12397	0.0212761411113788	0.77465
RyanCt	F04R22	Post	23665	0.0210963241537885	0.8062
RyanCt	F04R22	Post	23107	0.00750021316740528	1.1774
RyanCt	F04R22	Post	32847	0.0147133293769052	1.1395
RyanCt	F04R22	Post	29709	0.0208519474853254	1.3807
RyanCt	F04R22	Post	9846	0.0122361497988239	1.1774
RyanCt	F04R22	Post	29859	0.0154162515379672	1.42125
RyanCt	F04R22	Post	31027	0.0221226652550636	0.8062
RyanCt	F04R22	Post	37895	0.015759284575074	0.8062
RyanCt	F04R22	Post	25931	0.0217795951867974	0.8062
RyanCt	F04R22	Post	14928	0.0204200550915267	1.74835
RyanCt	F04R22	Post	14451	0.011499304182231	0.77465
RyanCt	F04R22	Post	34831	0.0185288352419272	0.8062
RyanCt	F04R22	Post	13641	0.0209558357607696	0.8062
RyanCt	F04R22	Post	27335	0.0144611459392268	1.3807
RyanCt	F04R22	Post	9359	0.0135861432917058	0.77465
RyanCt	F04R22	Post	6915	0.0135548597018813	0.8062
RyanCt	F04R22	Post	7334	0.0221413018930653	0.8062
RyanCt	F04R22	Post	30224	0.0235799190747467	0.77465
RyanCt	F04R22	Post	19752	0.0156330213639774	4.1364
RyanCt	F04R22	Post	12280	0.0212485310693815	0.8062
RyanCt	F04R22	Post	3877	0.0146770463843635	0.8062
RyanCt	F04R22	Post	1483	0.0217506616305226	0.8062
RyanCt	F04R22	Post	19187	0.021872047892007	0.8062
RyanCt	F04R22	Post	19533	0.0224273733169441	0.77465
RyanCt	F04R22	Post	37689	0.0209834846795834	0.77465
RyanCt	F04R22	Post	40789	0.0225104960441772	0.77465
RyanCt	F04R22	Post	761	0.0167275903999299	1.1774
RyanCt	F04R22	Post	11228	0.0197663971248877	0.77465
RyanCt	F04R22	Post	17561	0.0183075745342246	0.77465
RyanCt	F04R22	Post	28670	0.0159711259327958	1.3807
RyanCt	F04R22	Post	24877	0.0194025404280764	0.77465
RyanCt	F04R22	Post	32999	0.0169344753103406	0.77465
RyanCt	F04R22	Post	39068	0.010598467040221	1.6032
RyanCt	F04R22	Post	4091	0.0220938671873532	0.8062
RyanCt	F04R22	Post	30945	0.0217036494548853	0.8062
RyanCt	F04R22	Post	2389	0.0036109280011719	1.7053
RyanCt	F04R22	Post	36251	0.0174953959484346	1.1395
RyanCt	F04R22	Post	28015	0.0144682062762657	0.8062
RyanCt	F04R22	Post	8625	0.018660755136712	0.77465
RyanCt	F04R22	Post	5877	0.0210548411046543	0.77465
RyanCt	F04R22	Post	19495	0.0159114388171106	0.77465
RyanCt	F04R22	Post	9025	0.0222394685204603	0.77465
RyanCt	F04R22	Post	32708	0.020431367997524	1.1395
RyanCt	F04R22	Post	21244	0.0172333388949335	0.8062
RyanCt	F04R22	Post	7382	0.0233617165246272	1.42125
RyanCt	F04R22	Post	6415	0.0224394871543096	0.77465
RyanCt	F04R22	Post	9993	0.0215753812226583	0.8062
RyanCt	F04R22	Post	28116	0.0263103369829826	0.8062
RyanCt	F04R22	Post	132	0.0224733349197459	1.3807
RyanCt	F04R22	Post	7629	0.0219843046586128	0.8062
RyanCt	F04R22	Post	19899	0.0152320525498298	0.8062
RyanCt	F04R22	Post	11864	0.0205187851739576	0.77465
RyanCt	F04R22	Post	24951	0.0118422037577663	1.1774
RyanCt	F04R22	Post	8684	0.0184746061913055	1.1395
RyanCt	F04R22	Post	19420	0.0116260082357422	1.1395
RyanCt	F04R22	Post	1125	0.0170702232919712	0.8062
RyanCt	F04R22	Post	2152	0.014367997180795	1.9726
RyanCt	F04R22	Post	2279	0.0122361497988239	0.8062
RyanCt	F04R22	Post	31916	0.0201059865019462	0.77465
RyanCt	F04R22	Post	1443	0.0169793836539355	0.8062
RyanCt	F04R22	Post	24296	0.0202229271983218	0.77465
RyanCt	F04R22	Post	39638	0.0217532815243089	2.2814
RyanCt	F04R22	Post	18232	0.0151515151515152	0.77465
RyanCt	F04R22	Post	32192	0.0213617917183256	0.77465
RyanCt	F04R22	Post	33580	0.0236984456755925	0.8062
RyanCt	F04R22	Post	15458	0.0222222222222222	0.77465
RyanCt	F04R22	Post	3192	0.0152342402031206	0.77465
RyanCt	F04R22	Post	24864	0.0212962962962963	0.77465
RyanCt	F04R22	Post	4031	0.0198656306994334	0.77465
RyanCt	F04R22	Post	5159	0.0156398086719583	0.8062
RyanCt	F04R22	Post	4989	0.0222060604502947	0.8062
RyanCt	F04R22	Post	30459	0.0207423151096735	0.77465
RyanCt	F04R22	Post	20937	0.0204828198905119	0.77465
RyanCt	F04R22	Post	26096	0.011804993149708	0.8062
RyanCt	F04R22	Post	38598	0.0234628082121118	0.77465
RyanCt	F04R22	Post	40217	0.01556141525742	0.8062
RyanCt	F04R22	Post	31003	0.0183560091496496	0.8062
RyanCt	F04R22	Post	10262	0.0233857847065394	0.8062
RyanCt	F04R22	Post	4978	0.0212268841516493	1.42125
RyanCt	F04R22	Post	17890	0.0134810157390544	1.42125
RyanCt	F04R22	Post	35831	0.0194893481271689	1.42125
RyanCt	F04R22	Post	19970	0.019442030946863	0.77465
RyanCt	F04R22	Post	36641	0.0220069556904515	0.8062
RyanCt	F04R22	Post	25077	0.0216963845701333	0.8062
RyanCt	F04R22	Post	25111	0.015024747063455	0.8062
RyanCt	F04R22	Post	4432	0.00560748644026899	2.71965
RyanCt	F04R22	Post	22092	0.0219032815795565	0.77465
RyanCt	F04R22	Post	16645	0.0224186337092053	0.77465
RyanCt	F04R22	Post	26280	0.0220479385336368	0.77465
RyanCt	F04R22	Post	30673	0.0208918647981534	0.77465
RyanCt	F04R22	Post	38264	0.0220447868452627	0.8062
RyanCt	F04R22	Post	1495	0.0172732589800562	0.8062
RyanCt	F04R22	Post	25609	0.00943471817178452	1.1774
RyanCt	F04R22	Post	26519	0.0158227848101266	1.74835
RyanCt	F04R22	Post	39873	0.0191290207124072	0.8062
RyanCt	F04R22	Post	24267	0.0203125617027998	1.8254
RyanCt	F04R22	Post	37247	0.0180198868044172	0.8062
RyanCt	F04R22	Post	34593	0.0245042725900842	0.8062
RyanCt	F04R22	Post	3270	0.017509676066289	0.8062
RyanCt	F04R22	Post	24653	0.0213052480230603	0.8062
RyanCt	F04R22	Post	27980	0.0115739904912481	0.8062
RyanCt	F04R22	Post	20738	0.0055991199442554	2.68685
RyanCt	F04R22	Post	35055	0.0139119912698203	0.8062
RyanCt	F04R22	Post	29881	0.0190295784297129	0.77465
RyanCt	F04R22	Post	7913	0.0224867812893551	0.77465
RyanCt	F04R22	Post	2297	0.0203517512626917	0.77465
RyanCt	F04R22	Post	35240	0.0221638832188788	1.42125
RyanCt	F04R22	Post	6799	0.0229646190685628	1.1395
RyanCt	F04R22	Post	11940	0.0108695652173913	0.8062
RyanCt	F04R22	Post	10709	0.0226108740059683	0.77465
RyanCt	F04R22	Post	27397	0.0175615739874143	0.8062
RyanCt	F04R22	Post	33921	0.0221408650963081	0.8062
RyanCt	F04R22	Post	31428	0.0181519498592669	0.8062
RyanCt	F04R22	Post	25592	0.0109941255644867	0.77465
RyanCt	F04R22	Post	23439	0.0244444444444444	0.77465
RyanCt	F04R22	Post	40462	0.0219585880480893	0.8062
RyanCt	F04R22	Post	19601	0.02072117173905	0.77465
RyanCt	F04R22	Post	13045	0.0235280258804782	0.8062
RyanCt	F04R22	Post	5202	0.0209554333333272	0.8062
RyanCt	F04R22	Post	1905	0.0213228245929044	0.8062
RyanCt	F04R22	Post	12615	0.0184746061913055	0.77465
RyanCt	F04R22	Post	7442	0.0178231462162513	1.1774
RyanCt	F04R22	Post	30361	0.0225423903659166	0.8062
RyanCt	F04R22	Post	33402	0.0184730225378816	0.77465
RyanCt	F04R22	Post	32322	0.0246752843209977	0.8062
RyanCt	F04R22	Post	14569	0.0209792344818582	0.77465
RyanCt	F04R22	Post	2472	0.0225536521331952	0.77465
RyanCt	F04R22	Post	33182	0.020171972193014	0.8062
RyanCt	F04R22	Post	31793	0.0217379512875402	0.8062
RyanCt	F04R22	Post	19778	0.0229058143125227	0.8062
RyanCt	F04R22	Post	34412	0.0207885302291315	0.77465
RyanCt	F04R22	Post	11122	0.0240799973399036	0.8062
RyanCt	F04R22	Post	6367	0.0205309742029911	0.77465
RyanCt	F04R22	Post	15113	0.0219484305199343	0.77465
RyanCt	F04R22	Post	8062	0.0229170072056334	0.77465
RyanCt	F04R22	Post	25332	0.0193161290322581	0.8062
RyanCt	F04R22	Post	37988	0.0193647321416442	1.1395
RyanCt	F04R22	Post	1164	0.0190204347970593	1.1774
RyanCt	F04R22	Post	20743	0.0174959478826882	0.8062
RyanCt	F04R22	Post	39300	0.0222863403465057	0.8062
RyanCt	F04R22	Post	7666	0.0210698392516574	0.77465
RyanCt	F04R22	Post	31120	0.0220067684918413	0.8062
RyanCt	F04R22	Post	37321	0.0208568699871454	0.8062
RyanCt	F04R22	Post	38037	0.020719003270483	0.77465
RyanCt	F04R22	Post	35484	0.0192565085690708	1.1395
RyanCt	F04R22	Post	24113	0.0144054068290161	1.1774
RyanCt	F04R22	Post	30665	0.0179685547104166	1.6032
RyanCt	F04R22	Post	12063	0.0168667351174459	0.8062
RyanCt	F04R22	Post	32695	0.0203646259685117	1.1774
RyanCt	F04R22	Post	20317	0.0120459622994822	3.32025
RyanCt	F04R22	Post	33248	0.0202543815648666	0.8062
RyanCt	F04R22	Post	25168	0.0170470015397225	0.77465
RyanCt	F04R22	Post	32681	0.0186987560754628	0.77465
RyanCt	F04R22	Post	39746	0.020420017873101	0.8062
RyanCt	F04R22	Post	3701	0.0266229495512225	0.8062
RyanCt	F04R22	Post	38136	0.0103240010726316	3.9525
RyanCt	F04R22	Post	19820	0.0199313668454724	0.8062
RyanCt	F04R22	Post	13889	0.0211207525406132	1.1774
RyanCt	F04R22	Post	27515	0.0148852604714718	2.4961
RyanCt	F04R22	Post	36674	0.0182359233554881	0.8062
RyanCt	F04R22	Post	10330	0.0137002183504812	2.40305
RyanCt	F04R22	Post	17078	0.0134814983012579	1.1774
RyanCt	F04R22	Post	38764	0.0215272565701486	0.77465
RyanCt	F04R22	Post	38520	0.0209625888745712	0.77465
RyanCt	F04R22	Post	1524	0.0239600742804086	0.77465
RyanCt	F04R22	Post	3196	0.022892602909316	0.77465
RyanCt	F04R22	Post	34726	0.0158508970374504	0.8062
RyanCt	F04R22	Post	4650	0.0186449674852191	0.77465
RyanCt	F04R22	Post	15099	0.0197103227172901	1.1395
RyanCt	F04R22	Post	9734	0.021384775356896	1.1395
RyanCt	F04R22	Post	30059	0.0197547683923706	0.77465
RyanCt	F04R22	Post	12747	0.0240703144195523	0.8062
RyanCt	F04R22	Post	13680	0.018977197639511	0.77465
RyanCt	F04R22	Post	4728	0.0203522670988622	0.77465
RyanCt	F04R22	Post	21133	0.0221413018930653	0.8062
RyanCt	F04R22	Post	38555	0.0159949320816743	0.77465
RyanCt	F04R22	Post	9840	0.00806969725759396	3.9946
RyanCt	F04R22	Post	17233	0.00640523859701942	0.8062
RyanCt	F04R22	Post	24745	0.0190939633063849	1.92835
RyanCt	F04R22	Post	37827	0.0181519498592669	0.8062
RyanCt	F04R22	Post	22955	0.0219211334119752	0.8062
RyanCt	F04R22	Post	17336	0.0103240010726316	3.4789
RyanCt	F04R22	Post	34902	0.0222069528413424	0.8062
RyanCt	F04R22	Post	4500	0.00645887431645192	4.65955
RyanCt	F04R22	Post	14907	0.0222890086468898	1.1774
RyanCt	F04R22	Post	5410	0.0183928199837136	0.77465
RyanCt	F04R22	Post	17956	0.0235799190747467	0.77465
RyanCt	F04R22	Post	40507	0.0243974692651135	1.42125
RyanCt	F04R22	Post	5866	0.0162345732755305	0.8062
RyanCt	F04R22	Post	12323	0.0184109022208073	0.8062
RyanCt	F04R22	Post	40824	0.0195285995842802	1.1774
RyanCt	F04R22	Post	18816	0.024581648015649	0.8062
RyanCt	F04R22	Post	14009	0.0192798414205682	0.77465
RyanCt	F04R22	Post	12836	0.023312711378165	0.77465
RyanCt	F04R22	Post	26339	0.022044436647187	0.8062
RyanCt	F04R22	Post	331	0.0203491179201486	0.77465
RyanCt	F04R22	Post	9542	0.020911193500196	0.8062
RyanCt	F04R22	Post	26206	0.0211456616829016	0.77465
RyanCt	F04R22	Post	1795	0.0221344891112951	0.8062
RyanCt	F04R22	Post	29208	0.00545951767642928	1.9726
RyanCt	F04R22	Post	36349	0.0195614684768353	0.77465
RyanCt	F04R22	Post	6002	0.0181774366959552	0.77465
RyanCt	F04R22	Post	19343	0.0169340463458111	0.77465
RyanCt	F04R22	Post	18771	0.0208683172412562	0.77465
RyanCt	F04R22	Post	26507	0.0158343804453027	0.8062
RyanCt	F04R22	Post	5094	0.0204370689728198	0.77465
RyanCt	F04R22	Post	24440	0.0221638281258306	0.8062
RyanCt	F04R22	Post	6595	0.0149716120322979	0.8062
RyanCt	F04R22	Post	16577	0.02240808267651	0.77465
RyanCt	F04R22	Post	1296	0.0238095238095238	0.77465
RyanCt	F04R22	Post	26994	0.0216776685519693	0.8062
RyanCt	F04R22	Post	23506	0.0125259113533566	0.8062
RyanCt	F04R22	Post	10210	0.0139413853399198	3.87365
RyanCt	F04R22	Post	23958	0.0201268956979263	0.77465
RyanCt	F04R22	Post	35362	0.0210709256609562	0.77465
RyanCt	F04R22	Post	12888	0.0199628597957289	1.6032
RyanCt	F04R22	Post	23539	0.0209623392764242	0.77465
RyanCt	F04R22	Post	5228	0.0244470236252966	0.77465
RyanCt	F04R22	Post	36723	0.0236860693670675	1.1395
RyanCt	F04R22	Post	33417	0.0233970256243669	0.77465
RyanCt	F04R22	Post	26489	0.0169392517579251	1.6032
RyanCt	F04R22	Post	1430	0.0130876320565679	0.8062
RyanCt	F04R22	Post	38324	0.0153032198591333	1.42125
RyanCt	F04R22	Post	19255	0.0119776038742121	1.1774
RyanCt	F04R22	Post	20495	0.0196059891608105	0.8062
RyanCt	F04R22	Post	40407	0.019848852232897	0.8062
RyanCt	F04R22	Post	5214	0.0218768693058939	0.8062
RyanCt	F04R22	Post	5947	0.0128347639213609	5.6445
RyanCt	F04R22	Post	34301	0.0215974960919827	0.77465
RyanCt	F04R22	Post	23104	0.00728925979094395	2.89
RyanCt	F04R22	Post	4329	0.0195845124774891	0.8062
RyanCt	F04R22	Post	18701	0.0224188996930029	1.1395
RyanCt	F04R22	Post	12220	0.0131229811633056	1.9726
RyanCt	F04R22	Post	9748	0.0168642311521758	0.77465
RyanCt	F04R22	Post	3649	0.00936329588014981	0.8062
RyanCt	F04R22	Post	6522	0.0142442117355956	0.77465
RyanCt	F04R22	Post	38841	0.0163201270781627	0.8062
RyanCt	F04R22	Post	35101	0.0205098245436222	0.77465
RyanCt	F04R22	Post	10804	0.0160661589869238	1.1395
RyanCt	F04R22	Post	32199	0.0261045341999381	0.77465
RyanCt	F04R22	Post	10019	0.0206133746853665	0.8062
RyanCt	F04R22	Post	30136	0.0194220433863145	0.8062
RyanCt	F04R22	Post	8878	0.0193994435876997	0.77465
RyanCt	F04R22	Post	20559	0.00990942993815474	4.7177
RyanCt	F04R22	Post	14366	0.0170614702592278	1.6032
RyanCt	F04R22	Post	6030	0.0161952077910252	0.8062
RyanCt	F04R22	Post	24131	0.020835762958489	0.77465
RyanCt	F04R22	Post	32764	0.0193481894150418	1.92835
RyanCt	F04R22	Post	33589	0.0223414575973299	0.77465
RyanCt	F04R22	Post	39678	0.0224056824619637	1.1395
RyanCt	F04R22	Post	27708	0.0225626226321787	0.77465
RyanCt	F04R22	Post	10619	0.0179577047401241	0.77465
RyanCt	F04R22	Post	17843	0.0131973775579176	1.1395
RyanCt	F04R22	Post	30568	0.0116320069128377	6.1585
RyanCt	F04R22	Post	10112	0.020682121422503	0.8062
RyanCt	F04R22	Post	4860	0.0211037294728918	0.8062
RyanCt	F04R22	Post	11444	0.0248705536188847	0.8062
RyanCt	F04R22	Post	20805	0.020848094812041	0.77465
RyanCt	F04R22	Post	4458	0.0172883227279126	0.8062
RyanCt	F04R22	Post	17896	0.0209287083995151	0.77465
RyanCt	F04R22	Post	28569	0.0197872280210037	0.77465
RyanCt	F04R22	Post	5439	0.0235414840347264	1.8254
RyanCt	F04R22	Post	1845	0.0241631398184838	0.8062
RyanCt	F04R22	Post	11364	0.0207756232686981	0.8062
RyanCt	F04R22	Post	11135	0.0170528190010872	1.6032
RyanCt	F04R22	Post	25951	0.0257486072423398	1.7053
RyanCt	F04R22	Post	18624	0.0224861866500307	0.77465
RyanCt	F04R22	Post	37706	0.0220944022543181	0.8062
RyanCt	F04R22	Post	2478	0.0205314009661836	0.77465
RyanCt	F04R22	Post	39247	0.0221891623874325	0.77465
RyanCt	F04R22	Post	27451	0.0226268162985962	1.1395
RyanCt	F04R22	Post	11470	0.0217911215811556	1.6032
RyanCt	F04R22	Post	33961	0.0143403098389248	0.77465
RyanCt	F04R22	Post	30072	0.0204605036816077	1.6032
RyanCt	F04R22	Post	18886	0.0225322904019383	0.77465
RyanCt	F04R22	Post	14769	0.0235414840347264	0.8062
RyanCt	F04R22	Post	23059	0.0211452387343334	1.3807
RyanCt	F04R22	Post	39448	0.00613574618962103	0.8062
RyanCt	F04R22	Post	17329	0.0204047434652879	0.8062
RyanCt	F04R22	Post	4015	0.0221675447781451	0.8062
RyanCt	F04R22	Post	21749	0.0103024672257997	4.00895
RyanCt	F04R22	Post	152	0.0196906156037348	0.8062
RyanCt	F04R22	Post	1035	0.0188709203907722	0.8062
RyanCt	F04R22	Post	18601	0.0221637033267571	0.8062
RyanCt	F04R22	Post	295	0.0219965438976581	1.1395
RyanCt	F04R22	Post	38710	0.0194645620550913	0.77465
RyanCt	F04R22	Post	34066	0.0227066303360581	1.1774
RyanCt	F04R22	Post	26945	0.022670434012526	0.77465
RyanCt	F04R22	Post	7051	0.0220930246564245	0.77465
RyanCt	F04R22	Post	18372	0.018708093520828	2.01845
RyanCt	F04R22	Post	31900	0.0196428571428571	0.77465
RyanCt	F04R22	Post	23975	0.0204312166058812	1.1774
RyanCt	F04R22	Post	40450	0.0218039311782319	1.42125
RyanCt	F04R22	Post	8622	0.0224489484448173	0.77465
RyanCt	F04R22	Post	17101	0.0178867425958908	0.77465
RyanCt	F04R22	Post	23372	0.0225046394027477	0.77465
RyanCt	F04R22	Post	21320	0.020363547749247	0.77465
RyanCt	F04R22	Post	37877	0.0119488046891046	2.3416
RyanCt	F04R22	Post	5850	0.014033760619261	0.77465
RyanCt	F04R22	Post	26757	0.0172987307801672	0.77465
RyanCt	F04R22	Post	33509	0.0204359673024523	0.8062
RyanCt	F04R22	Post	14640	0.0214293945159219	0.8062
RyanCt	F04R22	Post	39419	0.00808556012755648	3.88095
RyanCt	F04R22	Post	26023	0.0222533090615241	0.8062
RyanCt	F04R22	Post	2085	0.0144682062762657	0.8062
RyanCt	F04R22	Post	5028	0.0173009789280077	1.42125
RyanCt	F04R22	Post	32906	0.0216035052244916	0.77465
RyanCt	F04R22	Post	12429	0.0122536887895213	1.1774
RyanCt	F04R22	Post	32291	0.0158227848101266	1.3807
RyanCt	F04R22	Post	6330	0.0209821094393293	0.8062
RyanCt	F04R22	Post	29747	0.0167398785565278	0.8062
RyanCt	F04R22	Post	22901	0.0218180179536755	1.1395
RyanCt	F04R22	Post	21176	0.00808556012755648	3.87365
RyanCt	F04R22	Post	37161	0.0240362776433174	0.8062
RyanCt	F04R22	Post	13155	0.011827648461853	1.1774
RyanCt	F04R22	Post	34387	0.0225983137183627	0.77465
RyanCt	F04R22	Post	2432	0.0243305853333709	0.77465
RyanCt	F04R22	Post	496	0.0216666666666667	0.77465
RyanCt	F04R22	Post	30446	0.0105820105820106	0.8062
RyanCt	F04R22	Post	7484	0.0224310983823087	0.77465
RyanCt	F04R22	Post	25420	0.0187549379317239	0.77465
RyanCt	F04R22	Post	32082	0.0227782992430394	0.77465
RyanCt	F04R22	Post	15596	0.022591765025306	0.77465
RyanCt	F04R22	Post	21742	0.016447059912745	1.74835
RyanCt	F04R22	Post	35414	0.0227100238181745	0.77465
RyanCt	F04R22	Post	23434	0.0220497908168109	0.8062
RyanCt	F04R22	Post	6895	0.0153226397128836	1.3807
RyanCt	F04R22	Post	10335	0.0220400046601142	0.8062
RyanCt	F04R22	Post	644	0.021355617455896	0.77465
RyanCt	F04R22	Post	13224	0.0245264686229416	0.77465
RyanCt	F04R22	Post	1820	0.0107645951959404	1.5611
RyanCt	F04R22	Post	34847	0.0223999799744659	0.77465
RyanCt	F04R22	Post	24371	0.0223765861962241	1.1395
RyanCt	F04R22	Post	6804	0.016247995078854	0.77465
RyanCt	F04R22	Post	11845	0.0155816889643015	1.3807
RyanCt	F04R22	Post	1450	0.0209999840065615	0.77465
RyanCt	F04R22	Post	10128	0.0145191970092471	0.8062
RyanCt	F04R22	Post	23179	0.0115381775217841	0.8062
RyanCt	F04R22	Post	16160	0.0220965614252186	0.8062
RyanCt	F04R22	Post	17112	0.0217969629685365	0.8062
RyanCt	F04R22	Post	791	0.0249323147690737	1.7053
RyanCt	F04R22	Post	9207	0.01834730598069	0.77465
RyanCt	F04R22	Post	34286	0.020031645304333	1.5611
RyanCt	F04R22	Post	38132	0.0218329419573125	0.77465
RyanCt	F04R22	Post	32056	0.0175803852633121	0.8062
RyanCt	F04R22	Post	25885	0.019942215619639	1.1774
RyanCt	F04R22	Post	1457	0.0192367688022284	0.77465
RyanCt	F04R22	Post	2131	0.0217893016816181	1.1395
RyanCt	F04R22	Post	16501	0.0218663703842803	0.8062
RyanCt	F04R22	Post	13734	0.0170547706261992	0.77465
